time,value,station_no,station_name
2024-05-24 01:00:00+02:00,1195.4,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-05-25 01:00:00+02:00,1164.23,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-05-26 01:00:00+02:00,1171.22,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-05-27 01:00:00+02:00,1116.87,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-05-28 01:00:00+02:00,1159.83,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-05-29 01:00:00+02:00,1211.27,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-05-30 01:00:00+02:00,1171.51,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-05-31 01:00:00+02:00,1161.85,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-01 01:00:00+02:00,1151.74,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-02 01:00:00+02:00,1075.23,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-03 01:00:00+02:00,1092.79,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-04 01:00:00+02:00,1138.79,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-05 01:00:00+02:00,1113.73,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-06 01:00:00+02:00,1160.74,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-07 01:00:00+02:00,1199.28,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-08 01:00:00+02:00,1230.46,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-09 01:00:00+02:00,1316.37,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-10 01:00:00+02:00,1361.64,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-11 01:00:00+02:00,1303.17,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-12 01:00:00+02:00,1207.38,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-13 01:00:00+02:00,1313.41,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-14 01:00:00+02:00,1513.33,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-15 01:00:00+02:00,1648.62,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-16 01:00:00+02:00,1628.16,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-17 01:00:00+02:00,1803.57,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-18 01:00:00+02:00,1514.47,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-19 01:00:00+02:00,1875.46,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-20 01:00:00+02:00,1845.06,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-21 01:00:00+02:00,2099.59,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-22 01:00:00+02:00,2267.0,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-23 01:00:00+02:00,2142.23,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-24 01:00:00+02:00,1746.91,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-25 01:00:00+02:00,1831.16,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-26 01:00:00+02:00,,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-27 01:00:00+02:00,2135.63,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-28 01:00:00+02:00,2292.02,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-29 01:00:00+02:00,1674.74,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-06-30 01:00:00+02:00,1876.28,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-01 01:00:00+02:00,2119.42,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-02 01:00:00+02:00,1721.94,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-03 01:00:00+02:00,1633.17,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-04 01:00:00+02:00,1786.21,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-05 01:00:00+02:00,1389.83,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-06 01:00:00+02:00,1414.02,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-07 01:00:00+02:00,1345.22,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-08 01:00:00+02:00,1119.08,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-09 01:00:00+02:00,1444.54,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-10 01:00:00+02:00,1424.25,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-11 01:00:00+02:00,1265.69,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-12 01:00:00+02:00,1214.82,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-13 01:00:00+02:00,1151.09,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-14 01:00:00+02:00,1093.53,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-15 01:00:00+02:00,1031.01,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-16 01:00:00+02:00,1003.85,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-17 01:00:00+02:00,1079.12,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-18 01:00:00+02:00,1062.68,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-19 01:00:00+02:00,1135.28,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-20 01:00:00+02:00,1125.29,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-21 01:00:00+02:00,1258.98,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-22 01:00:00+02:00,1027.27,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-23 01:00:00+02:00,821.81,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-24 01:00:00+02:00,1002.53,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-25 01:00:00+02:00,939.32,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-26 01:00:00+02:00,1142.37,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-27 01:00:00+02:00,1313.03,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-28 01:00:00+02:00,1042.3,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-29 01:00:00+02:00,1090.54,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-30 01:00:00+02:00,1321.71,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-07-31 01:00:00+02:00,1016.93,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-01 01:00:00+02:00,2455.06,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-02 01:00:00+02:00,,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-03 01:00:00+02:00,2304.04,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-04 01:00:00+02:00,2003.38,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-05 01:00:00+02:00,1693.24,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-06 01:00:00+02:00,1407.82,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-07 01:00:00+02:00,1830.56,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-08 01:00:00+02:00,2098.9,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-09 01:00:00+02:00,2185.33,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-10 01:00:00+02:00,2135.67,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-11 01:00:00+02:00,2053.8,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-12 01:00:00+02:00,2082.92,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-13 01:00:00+02:00,2115.85,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-14 01:00:00+02:00,2196.03,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-15 01:00:00+02:00,2152.25,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-16 01:00:00+02:00,1995.31,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-17 01:00:00+02:00,1897.22,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-18 01:00:00+02:00,2059.83,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-19 01:00:00+02:00,2331.68,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-20 01:00:00+02:00,2493.14,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-21 01:00:00+02:00,2670.54,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-22 01:00:00+02:00,2328.78,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-23 01:00:00+02:00,2187.18,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-24 01:00:00+02:00,1352.19,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-25 01:00:00+02:00,2105.33,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-26 01:00:00+02:00,2310.3,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-27 01:00:00+02:00,1929.5,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-28 01:00:00+02:00,2085.5,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-29 01:00:00+02:00,1957.17,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-30 01:00:00+02:00,2462.78,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-08-31 01:00:00+02:00,2305.69,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-01 01:00:00+02:00,1823.95,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-02 01:00:00+02:00,2165.33,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-03 01:00:00+02:00,2365.03,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-04 01:00:00+02:00,2588.13,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-05 01:00:00+02:00,2718.24,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-06 01:00:00+02:00,2901.98,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-07 01:00:00+02:00,2821.3,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-08 01:00:00+02:00,2540.5,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-09 01:00:00+02:00,2756.69,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-10 01:00:00+02:00,2901.65,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-11 01:00:00+02:00,1947.64,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-12 01:00:00+02:00,1124.95,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-13 01:00:00+02:00,1126.46,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-14 01:00:00+02:00,1180.99,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-15 01:00:00+02:00,1227.54,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-16 01:00:00+02:00,1137.49,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-17 01:00:00+02:00,1627.45,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-18 01:00:00+02:00,2361.26,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-19 01:00:00+02:00,2571.17,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-20 01:00:00+02:00,2788.54,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-21 01:00:00+02:00,2622.15,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-22 01:00:00+02:00,2666.61,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-23 01:00:00+02:00,2975.48,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-24 01:00:00+02:00,3459.15,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-25 01:00:00+02:00,3848.27,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-26 01:00:00+02:00,3866.39,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-27 01:00:00+02:00,3138.42,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-28 01:00:00+02:00,1395.08,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-29 01:00:00+02:00,1205.83,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-09-30 01:00:00+02:00,1541.47,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-01 01:00:00+02:00,2045.68,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-02 01:00:00+02:00,2062.54,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-03 01:00:00+02:00,2477.67,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-04 01:00:00+02:00,2643.03,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-05 01:00:00+02:00,2807.32,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-06 01:00:00+02:00,2647.74,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-07 01:00:00+02:00,2524.89,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-08 01:00:00+02:00,2190.52,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-09 01:00:00+02:00,2097.36,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-10 01:00:00+02:00,1566.81,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-11 01:00:00+02:00,2008.49,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-12 01:00:00+02:00,2200.14,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-13 01:00:00+02:00,2486.34,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-14 01:00:00+02:00,2502.99,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-15 01:00:00+02:00,2844.56,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-16 01:00:00+02:00,2528.74,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-17 01:00:00+02:00,2803.54,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-18 01:00:00+02:00,2661.26,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-19 01:00:00+02:00,2717.73,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-20 01:00:00+02:00,2277.48,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-21 01:00:00+02:00,2069.09,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-22 01:00:00+02:00,1500.69,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-23 01:00:00+02:00,1194.43,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-24 01:00:00+02:00,1133.47,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-25 01:00:00+02:00,1015.54,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-26 01:00:00+02:00,1366.35,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-27 01:00:00+02:00,1424.88,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-28 00:00:00+01:00,1574.83,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-29 00:00:00+01:00,1476.94,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-30 00:00:00+01:00,1461.5,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-10-31 00:00:00+01:00,1366.87,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-11-01 00:00:00+01:00,1412.44,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-11-02 00:00:00+01:00,1426.36,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-11-03 00:00:00+01:00,1400.22,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-11-04 00:00:00+01:00,1373.5,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-11-05 00:00:00+01:00,1418.42,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-11-06 00:00:00+01:00,1324.86,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-11-07 00:00:00+01:00,1328.09,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-11-08 00:00:00+01:00,1501.55,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-11-09 00:00:00+01:00,1473.0,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-11-10 00:00:00+01:00,1398.9,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-11-11 00:00:00+01:00,1392.59,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-11-12 00:00:00+01:00,1455.74,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-11-13 00:00:00+01:00,1507.96,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2024-11-14 00:00:00+01:00,1482.35,IMC_690900,Nieuwpoort/Vladslovaart/EC/Polderdijk
2021-11-16 00:00:00+01:00,1858.1,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-11-17 00:00:00+01:00,2395.95,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-11-18 00:00:00+01:00,2108.42,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-11-19 00:00:00+01:00,2350.3,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-11-20 00:00:00+01:00,2192.34,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-11-21 00:00:00+01:00,2498.34,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-11-22 00:00:00+01:00,2859.79,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-11-23 00:00:00+01:00,2513.32,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-11-24 00:00:00+01:00,2332.04,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-11-25 00:00:00+01:00,2134.73,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-11-26 00:00:00+01:00,1547.94,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-11-27 00:00:00+01:00,1953.34,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-11-28 00:00:00+01:00,1218.91,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-11-29 00:00:00+01:00,723.14,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-11-30 00:00:00+01:00,680.04,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-01 00:00:00+01:00,750.08,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-02 00:00:00+01:00,778.76,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-03 00:00:00+01:00,744.06,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-04 00:00:00+01:00,825.42,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-05 00:00:00+01:00,897.35,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-06 00:00:00+01:00,740.93,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-07 00:00:00+01:00,824.47,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-08 00:00:00+01:00,791.23,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-09 00:00:00+01:00,865.22,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-10 00:00:00+01:00,836.0,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-11 00:00:00+01:00,738.61,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-12 00:00:00+01:00,764.69,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-13 00:00:00+01:00,795.22,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-14 00:00:00+01:00,889.32,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-15 00:00:00+01:00,945.47,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-16 00:00:00+01:00,1122.9,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-17 00:00:00+01:00,1278.72,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-18 00:00:00+01:00,1231.97,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-19 00:00:00+01:00,1502.08,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-20 00:00:00+01:00,1492.28,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-21 00:00:00+01:00,1390.38,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-22 00:00:00+01:00,1348.58,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-23 00:00:00+01:00,1457.73,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-24 00:00:00+01:00,1468.36,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-25 00:00:00+01:00,1336.68,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-26 00:00:00+01:00,1057.85,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-27 00:00:00+01:00,1072.31,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-28 00:00:00+01:00,1119.67,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-29 00:00:00+01:00,1059.93,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-30 00:00:00+01:00,979.88,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2021-12-31 00:00:00+01:00,995.33,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-01 00:00:00+01:00,1057.98,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-02 00:00:00+01:00,1130.3,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-03 00:00:00+01:00,1128.55,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-04 00:00:00+01:00,1350.34,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-05 00:00:00+01:00,1352.36,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-06 00:00:00+01:00,1392.71,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-07 00:00:00+01:00,1437.76,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-08 00:00:00+01:00,1424.87,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-09 00:00:00+01:00,1236.79,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-10 00:00:00+01:00,983.62,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-11 00:00:00+01:00,1035.09,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-12 00:00:00+01:00,1101.28,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-13 00:00:00+01:00,1179.33,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-14 00:00:00+01:00,1296.58,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-15 00:00:00+01:00,1216.06,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-16 00:00:00+01:00,1378.9,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-17 00:00:00+01:00,1525.19,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-18 00:00:00+01:00,2217.86,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-19 00:00:00+01:00,3560.87,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-20 00:00:00+01:00,3665.7,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-21 00:00:00+01:00,2580.71,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-22 00:00:00+01:00,1578.9,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-23 00:00:00+01:00,1806.21,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-24 00:00:00+01:00,2667.09,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-25 00:00:00+01:00,3546.85,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-26 00:00:00+01:00,4257.8,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-27 00:00:00+01:00,3637.51,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-28 00:00:00+01:00,2775.94,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-29 00:00:00+01:00,1695.67,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-30 00:00:00+01:00,2718.44,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-01-31 00:00:00+01:00,2161.31,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-02-01 00:00:00+01:00,3041.79,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
2022-02-02 00:00:00+01:00,1699.49,IMC_694000,Middelkerke/Ieperleed/EC/Boterdijk
