time,count,min,max,median,mean,std,sem,field,pval
2022-02-27 10:58:59,126,0.8705882352941177,0.9803921568627451,0.9470588235294117,0.943137254901961,0.02473688765306194,0.0022037371050684837,rd_grass,7.460055626655779e-235
2022-03-04 10:59:41,126,0.7490196078431373,0.9019607843137255,0.8529411764705882,0.8511671335200746,0.03149236822981556,0.0028055631479546282,rd_grass,1.062916872020751e-219
2022-03-09 10:57:59,126,0.8313725490196079,0.9607843137254902,0.9196078431372549,0.9161842514783692,0.028182568811936946,0.0025107027803202087,rd_grass,2.148561530518914e-242
2022-03-11 10:48:41,126,0.8588235294117647,0.9803921568627451,0.9372549019607843,0.9321817615935264,0.026027132161559944,0.002318681221639104,rd_grass,5.693064523384941e-238
2022-03-19 10:56:49,126,0.9450980392156862,0.9803921568627451,0.9803921568627451,0.9765328353563648,0.007873953264366568,0.0007014675093983323,rd_grass,3.0507203944709466e-241
2022-03-21 10:47:31,126,0.8823529411764706,0.9372549019607843,0.9215686274509803,0.9204170557111734,0.012597047258513433,0.001122234164913267,rd_grass,3.5554841984603823e-265
2022-03-24 10:57:21,126,0.9176470588235294,0.9647058823529412,0.9450980392156862,0.9453781512605042,0.010482912340272163,0.0009338920569734058,rd_grass,6.460477413482393e-245
2022-03-26 10:46:39,126,0.9411764705882353,0.9803921568627451,0.9686274509803922,0.9682539682539681,0.00894021229026018,0.0007964574132185518,rd_grass,2.7529907319912802e-247
2022-03-31 10:46:21,126,0.9686274509803922,0.9803921568627451,0.9803921568627451,0.9801742919389979,0.0013354147496374017,0.00011896820148542042,rd_grass,4.2694497578622e-227
2022-04-03 10:56:21,126,0.8941176470588236,0.9372549019607843,0.9196078431372549,0.919327731092437,0.009972758112282872,0.0008884439061269751,rd_grass,5.560608396349057e-240
2022-04-10 10:46:21,12,0.8823529411764706,0.9058823529411765,0.9,0.8977124183006536,0.007062151236919719,0.002038667458846724,rd_grass,
2022-04-20 10:46:31,126,0.9529411764705882,0.9803921568627451,0.9764705882352941,0.975319016495487,0.004636574912653685,0.0004130589231252715,rd_grass,1.322711270556267e-101
2022-04-23 10:56:21,126,0.9176470588235294,0.9607843137254902,0.9490196078431372,0.9478057889822596,0.006728522212585042,0.000599424400923604,rd_grass,3.750268311768664e-103
2022-05-08 10:56:19,126,0.6,0.6980392156862745,0.6549019607843137,0.6514472455648925,0.020713355037891852,0.001845292330533316,rd_grass,2.080743424980135e-12
2022-05-28 10:56:19,27,0.8549019607843137,0.9411764705882353,0.9215686274509803,0.9147421931735658,0.019610532643218763,0.0037740487668380986,rd_grass,
2022-06-09 10:46:31,126,0.9176470588235294,0.9607843137254902,0.9529411764705882,0.9520385932150637,0.006520293080771952,0.0005808738754666999,rd_grass,8.376566258484674e-169
2022-06-12 10:56:31,126,0.9529411764705882,0.9803921568627451,0.9803921568627451,0.9773420479302831,0.005084107682597624,0.00045292831108917966,rd_grass,4.267004620424578e-176
2022-06-14 10:46:29,72,0.8705882352941177,0.9019607843137255,0.8901960784313725,0.8912309368191723,0.00620030520855282,0.000730712976398995,rd_grass,1.2209162490460226e-158
2022-06-17 10:56:29,126,0.8862745098039215,0.9372549019607843,0.9215686274509803,0.9212262682850918,0.006917346989959673,0.0006162462490919309,rd_grass,1.2076903382587566e-125
2022-06-22 10:56:31,126,0.8862745098039215,0.9607843137254902,0.9490196078431372,0.946591970121382,0.008780816392536882,0.0007822572980247937,rd_grass,4.467449053669559e-245
2022-06-24 10:46:29,63,0.48627450980392156,0.7176470588235294,0.6039215686274509,0.6115779645191409,0.04786848130173573,0.006030861769654197,rd_grass,
2022-06-29 10:46:31,95,0.8196078431372549,0.8862745098039215,0.8666666666666667,0.8665841073271414,0.009227275893080492,0.0009466985315017792,rd_grass,5.060938667995404e-190
2022-07-04 10:46:29,126,0.7803921568627451,0.8313725490196079,0.8117647058823529,0.8112667289137879,0.008456907705413448,0.0007534012186958497,rd_grass,7.444899883271896e-202
2022-07-14 10:46:29,126,0.615686274509804,0.6980392156862745,0.6431372549019608,0.6433239962651727,0.01533099962784224,0.0013657940000986776,rd_grass,8.006189202427978e-154
2022-07-17 10:56:29,126,0.4117647058823529,0.4588235294117647,0.43137254901960786,0.43389355742296926,0.010578943551433543,0.000942447197225854,rd_grass,3.8823411918652544e-62
2022-07-19 10:50:41,126,0.32941176470588235,0.4392156862745098,0.4019607843137255,0.39707438530967953,0.025605744989380643,0.0022811410686515697,rd_grass,1.258312439993083e-49
2022-07-24 10:46:29,126,0.2627450980392157,0.3411764705882353,0.296078431372549,0.29928415810768755,0.01508051329910571,0.0013434789043319413,rd_grass,0.019986931050340735
2022-07-27 10:56:29,126,0.2980392156862745,0.39215686274509803,0.34509803921568627,0.34665421724245254,0.017828231839316963,0.001588265127492826,rd_grass,6.28892192058035e-17
2022-07-29 10:46:31,126,0.3215686274509804,0.39215686274509803,0.3568627450980392,0.35698723934018056,0.014301944919025202,0.001274118520273921,rd_grass,2.0602417149661793e-20
2022-08-03 10:46:29,104,0.3568627450980392,0.4745098039215686,0.4196078431372549,0.4191553544494721,0.024455793838639276,0.0023980878846850745,rd_grass,2.6459982567046237e-78
2022-08-06 10:56:29,126,0.3843137254901961,0.5137254901960784,0.45098039215686275,0.4534080298786182,0.02450442340123896,0.0021830275435209996,rd_grass,3.4495465616304584e-117
2022-08-08 10:46:31,126,0.3764705882352941,0.5098039215686274,0.4392156862745098,0.4374416433239963,0.025127818190098763,0.0022385639653451344,rd_grass,5.435266101464629e-122
2022-08-11 10:56:31,126,0.3843137254901961,0.5372549019607843,0.4588235294117647,0.46019296607531907,0.0277970162864491,0.002476355031392091,rd_grass,4.08344686141075e-112
2022-08-13 10:46:29,126,0.3803921568627451,0.5294117647058824,0.4549019607843137,0.45483971366324305,0.026092312188819848,0.0023244879199835603,rd_grass,4.306433757257976e-138
2022-08-18 10:46:31,126,0.4588235294117647,0.596078431372549,0.5196078431372549,0.5219421101774041,0.025769631515224947,0.0022957412407948567,rd_grass,2.023502298426702e-153
2022-08-26 10:56:19,116,0.5098039215686274,0.6745098039215687,0.5764705882352941,0.578837052062204,0.02575088679422413,0.0023909098158062148,rd_grass,1.4462757705431846e-132
2022-08-31 10:56:31,126,0.5254901960784314,0.6901960784313725,0.6078431372549019,0.6091192032368501,0.030933077230032607,0.00275573754555715,rd_grass,2.309083814357978e-205
2022-09-02 10:46:19,126,0.5568627450980392,0.7333333333333333,0.6352941176470588,0.6374416433239962,0.03498710451194993,0.003116899000927842,rd_grass,1.3716512627407135e-226
2022-09-15 10:56:39,126,0.2627450980392157,0.7568627450980392,0.5313725490196078,0.5295673825085592,0.099205513138553,0.008837929548656335,rd_grass,
2022-09-27 10:48:21,23,0.47058823529411764,0.5333333333333333,0.5019607843137255,0.5045183290707588,0.01827009286424236,0.0038095777083558386,rd_grass,
2022-10-12 10:49:09,126,0.6784313725490196,0.7686274509803922,0.7372549019607844,0.7332088390911919,0.019576298983545605,0.001743995326130443,rd_grass,1.9674137893734734e-192
