time,rainfall_mm,wind_speed_avg,temp_min,temp_max,et,hum_out,solar_rad_avg,psmd
2023-03-10,4.0,11.958333333333334,2.5,9.27777777777778,0.042,85.83333333333333,1305,656.599
2023-03-11,0.0,2.375,-1.4444444444444453,7.3888888888888875,0.057,76.41666666666667,2699,656.542
2023-03-12,0.6000000000000001,9.833333333333334,4.444444444444445,12.166666666666666,0.064,84.95833333333333,1821,657.078
2023-03-13,1.2,15.958333333333334,9.500000000000002,15.388888888888891,0.134,77.16666666666667,3163,658.144
2023-03-14,5.2,10.625,3.9444444444444455,9.555555555555557,0.047,83.58333333333333,1350,663.297
2023-03-15,0.0,4.083333333333333,1.9444444444444446,8.88888888888889,0.078,75.29166666666667,3473,663.219
2023-03-16,0.4,9.125,6.388888888888889,13.833333333333334,0.097,73.5,2725,663.522
2023-03-17,0.0,4.333333333333333,7.944444444444443,14.722222222222223,0.047,80.08333333333333,1568,663.475
2023-03-18,2.4,5.833333333333333,7.277777777777779,14.555555555555557,0.049,87.25,1715,665.826
2023-03-19,0.7999999999999999,5.75,4.61111111111111,9.333333333333332,0.041,88.70833333333333,1877,666.585
2023-03-20,0.0,7.708333333333333,3.7777777777777763,11.666666666666668,0.042,88.16666666666667,1526,666.543
2023-03-21,1.2,7.291666666666667,7.722222222222221,13.222222222222221,0.054,85.875,1745,667.689
2023-03-22,2.6,11.708333333333334,9.11111111111111,12.444444444444445,0.045,86.08333333333333,933,670.2439999999999
2023-03-23,3.4,12.416666666666666,9.722222222222223,16.11111111111111,0.11,79.875,3110,673.5339999999999
2023-03-24,0.6000000000000001,14.0,9.333333333333332,13.222222222222221,0.107,79.83333333333333,2827,674.0269999999999
2023-03-25,0.4,14.75,7.944444444444443,12.555555555555557,0.09999999999999999,81.41666666666667,2518,674.3269999999999
2023-03-26,9.2,7.416666666666667,6.055555555555555,8.499999999999998,0.045,83.79166666666667,1412,683.4819999999999
2023-03-27,1.0,7.291666666666667,0.9444444444444461,7.166666666666666,0.088,76.625,3813,684.3939999999999
2023-03-28,1.6,6.458333333333333,0.1666666666666651,8.88888888888889,0.05,80.66666666666667,1792,685.9439999999998
2023-03-29,0.0,6.416666666666667,7.333333333333335,15.944444444444446,0.066,82.95833333333333,2149,685.8779999999998
2023-03-30,0.2,12.708333333333334,10.333333333333334,14.166666666666668,0.094,83.08333333333333,2315,685.9839999999998
2023-03-31,10.4,15.416666666666666,9.777777777777779,11.222222222222225,0.049,87.79166666666667,1069,696.3349999999998
2023-04-01,6.2,12.833333333333334,7.666666666666665,9.666666666666666,0.042,90.45833333333333,1311,702.4929999999998
2023-04-02,0.0,9.5,2.666666666666665,7.666666666666665,0.060000000000000005,83.5,2194,702.4329999999999
2023-04-03,0.0,5.625,-0.22222222222222143,10.277777777777779,0.122,74.5,5315,702.3109999999999
2023-04-04,0.0,3.7916666666666665,-1.6111111111111105,10.5,0.111,73.54166666666667,5339,702.1999999999999
2023-04-05,0.0,1.6666666666666667,-0.4999999999999992,11.500000000000002,0.108,74.83333333333333,5205,702.092
2023-04-06,12.0,6.916666666666667,5.88888888888889,10.999999999999998,0.041,88.5,1209,714.0509999999999
2023-04-07,1.6,5.541666666666667,4.944444444444444,9.944444444444445,0.078,83.54166666666667,3252,715.573
2023-04-08,0.0,3.0,3.611111111111111,10.5,0.051000000000000004,85.75,2435,715.5219999999999
2023-04-09,0.0,2.5,0.9999999999999984,15.944444444444446,0.11599999999999999,80.29166666666667,5146,715.406
2023-04-10,3.4000000000000004,9.125,9.222222222222223,12.277777777777779,0.063,80.625,1638,718.7429999999999
2023-04-11,2.8,11.416666666666666,6.888888888888888,13.222222222222221,0.127,77.375,4391,721.4159999999999
2023-04-12,6.4,12.583333333333334,5.944444444444446,11.277777777777777,0.11,79.79166666666667,3607,727.7059999999999
2023-04-13,0.0,12.333333333333334,4.833333333333335,12.388888888888888,0.15,74.45833333333333,5460,727.5559999999999
2023-04-14,0.0,5.25,2.8333333333333344,12.555555555555557,0.085,79.95833333333333,3394,727.4709999999999
2023-04-15,6.6,5.875,6.500000000000002,12.388888888888888,0.106,83.29166666666667,4537,733.9649999999999
2023-04-16,0.0,4.875,3.3333333333333335,11.055555555555555,0.116,83.16666666666667,5616,733.8489999999999
2023-04-17,0.0,6.666666666666667,5.6111111111111125,10.5,0.049,89.375,2017,733.8
2023-04-18,0.0,9.25,7.166666666666666,12.555555555555557,0.11499999999999999,79.625,4290,733.685
2023-04-19,0.0,9.75,5.499999999999999,15.277777777777779,0.161,75.125,5591,733.524
2023-04-20,0.6000000000000001,7.875,3.4999999999999987,9.666666666666666,0.069,77.0,2028,734.055
2023-04-21,14.6,4.875,3.555555555555555,12.777777777777779,0.063,85.0,2575,748.592
2023-04-22,1.0,1.9166666666666667,4.000000000000002,13.277777777777777,0.057,86.375,2658,749.535
2023-04-23,19.4,7.708333333333333,8.055555555555555,13.111111111111112,0.065,86.79166666666667,2341,768.87
2023-04-24,2.6,7.875,7.444444444444444,10.722222222222221,0.113,80.125,4495,771.357
2023-04-25,0.4,5.5,2.8333333333333344,9.27777777777778,0.11699999999999999,75.04166666666667,5165,771.64
2023-04-26,0.0,3.6666666666666665,1.833333333333332,10.5,0.113,77.45833333333333,5242,771.5269999999999
2023-04-27,1.8,5.25,2.333333333333335,13.777777777777777,0.121,71.125,4673,773.2059999999999
2023-04-28,1.6,7.875,8.722222222222225,14.833333333333336,0.069,87.625,2412,774.7369999999999
2023-04-29,0.0,4.875,5.777777777777778,12.166666666666666,0.099,80.70833333333333,4273,774.6379999999998
2023-04-30,0.0,3.1666666666666665,4.222222222222223,16.61111111111111,0.119,79.125,5099,774.5189999999998
2023-05-01,0.0,4.375,8.777777777777777,14.666666666666666,0.13,83.79166666666667,5776,774.3889999999998
2023-05-02,0.0,6.208333333333333,4.555555555555557,12.5,0.14100000000000001,78.58333333333333,6128,774.2479999999998
2023-05-03,0.0,6.375,2.8333333333333344,14.833333333333336,0.157,76.66666666666667,6581,774.0909999999998
2023-05-04,2.4000000000000004,5.791666666666667,6.277777777777777,22.77777777777778,0.161,70.125,5394,776.3299999999998
2023-05-05,4.2,3.4166666666666665,11.444444444444446,17.11111111111111,0.102,85.20833333333333,4093,780.4279999999998
2023-05-06,0.8,2.75,8.833333333333332,18.333333333333336,0.089,86.875,3784,781.1389999999998
2023-05-07,0.4,1.9166666666666667,11.77777777777778,17.72222222222222,0.069,89.08333333333333,3100,781.4699999999998
2023-05-08,0.0,3.875,11.38888888888889,16.27777777777778,0.075,86.45833333333333,3139,781.3949999999998
2023-05-09,10.0,5.875,11.944444444444445,15.555555555555557,0.058,88.70833333333333,2022,791.3369999999998
2023-05-10,0.0,6.0,11.166666666666668,16.11111111111111,0.123,85.0,5032,791.2139999999997
2023-05-11,0.0,3.625,10.055555555555557,16.166666666666668,0.116,86.08333333333333,5282,791.0979999999997
2023-05-12,4.8,8.625,10.666666666666668,14.000000000000002,0.046,90.45833333333333,1455,795.8519999999997
2023-05-13,0.0,10.125,9.944444444444445,12.666666666666666,0.132,87.5,5213,795.7199999999998
2023-05-14,0.0,4.583333333333333,8.499999999999998,12.777777777777779,0.109,87.20833333333333,5192,795.6109999999998
2023-05-15,3.8000000000000003,7.916666666666667,8.944444444444446,11.444444444444446,0.048,86.58333333333333,1584,799.3629999999997
2023-05-16,0.0,5.291666666666667,7.277777777777779,14.166666666666668,0.154,74.45833333333333,6753,799.2089999999997
2023-05-17,0.0,4.333333333333333,6.111111111111112,14.333333333333332,0.15,77.04166666666667,6276,799.0589999999997
2023-05-18,0.0,5.708333333333333,5.833333333333334,13.16666666666667,0.154,76.75,6553,798.9049999999997
2023-05-19,0.0,6.375,6.333333333333333,15.66666666666667,0.177,77.25,7150,798.7279999999997
2023-05-20,0.0,9.291666666666666,10.5,17.166666666666668,0.189,79.08333333333333,7031,798.5389999999998
2023-05-21,0.0,7.541666666666667,11.61111111111111,16.333333333333332,0.143,84.08333333333333,5650,798.3959999999997
2023-05-22,0.0,7.416666666666667,11.666666666666668,13.666666666666668,0.064,87.70833333333333,2359,798.3319999999998
2023-05-23,0.0,8.166666666666666,8.166666666666668,14.055555555555555,0.139,78.125,5177,798.1929999999998
2023-05-24,0.0,3.5416666666666665,5.333333333333334,16.222222222222225,0.142,77.45833333333333,5919,798.0509999999997
2023-05-25,0.0,8.208333333333334,8.499999999999998,15.555555555555557,0.159,79.75,6280,797.8919999999997
2023-05-26,0.0,11.166666666666666,8.61111111111111,15.611111111111112,0.197,75.58333333333333,7273,797.6949999999997
2023-05-27,0.0,7.416666666666667,8.444444444444446,16.055555555555557,0.183,78.66666666666667,7278,797.5119999999997
2023-05-28,0.0,9.958333333333334,12.000000000000002,17.555555555555557,0.183,82.08333333333333,7059,797.3289999999997
2023-05-29,0.0,14.75,11.38888888888889,14.61111111111111,0.201,76.375,6944,797.1279999999997
2023-05-30,0.0,12.125,9.444444444444445,14.833333333333336,0.17,77.875,6046,796.9579999999997
2023-05-31,0.0,12.125,11.444444444444446,16.88888888888889,0.191,83.16666666666667,7355,796.7669999999997
2023-06-01,0.0,12.25,11.500000000000002,14.333333333333332,0.163,80.125,6232,796.6039999999997
2023-06-02,0.0,10.916666666666666,10.833333333333334,13.833333333333334,0.115,76.45833333333333,3433,796.4889999999997
2023-06-03,0.0,9.083333333333334,11.555555555555555,19.111111111111114,0.211,74.58333333333333,7437,796.2779999999997
2023-06-04,0.0,8.791666666666666,10.333333333333334,17.444444444444443,0.199,75.5,7359,796.0789999999997
2023-06-05,0.0,10.708333333333334,11.833333333333332,15.388888888888891,0.183,80.375,7176,795.8959999999997
2023-06-06,0.0,10.958333333333334,12.11111111111111,15.888888888888891,0.162,81.83333333333333,6192,795.7339999999997
2023-06-07,0.0,10.708333333333334,12.222222222222223,16.722222222222225,0.178,82.875,6912,795.5559999999997
2023-06-08,0.0,9.875,12.777777777777779,18.333333333333336,0.186,81.95833333333333,7001,795.3699999999997
2023-06-09,0.0,7.375,14.444444444444445,24.66666666666667,0.22,73.875,7223,795.1499999999996
2023-06-10,0.0,4.958333333333333,15.111111111111112,30.666666666666668,0.239,60.958333333333336,7128,794.9109999999996
2023-06-11,11.0,4.291666666666667,15.444444444444443,30.166666666666668,0.224,65.66666666666667,6827,805.6869999999996
2023-06-12,0.0,4.708333333333333,16.666666666666668,25.0,0.20199999999999999,75.70833333333333,7244,805.4849999999996
2023-06-13,0.0,6.541666666666667,16.0,27.11111111111111,0.243,65.54166666666667,7302,805.2419999999995
2023-06-14,0.0,5.666666666666667,12.888888888888891,25.055555555555554,0.23299999999999998,67.29166666666667,7504,805.0089999999996
2023-06-15,0.0,5.25,12.222222222222223,25.61111111111111,0.237,64.16666666666667,7509,804.7719999999996
2023-06-16,0.0,3.7083333333333335,14.166666666666668,22.055555555555557,0.2,73.75,7412,804.5719999999995
2023-06-17,0.0,2.6666666666666665,12.166666666666666,27.11111111111111,0.152,65.45833333333333,4911,804.4199999999995
2023-06-18,5.2,3.8333333333333335,17.333333333333336,26.0,0.115,77.16666666666667,3721,809.5049999999995
2023-06-19,0.0,5.708333333333333,15.388888888888891,22.611111111111114,0.177,78.91666666666667,6820,809.3279999999995
2023-06-20,13.200000000000001,3.1666666666666665,17.166666666666668,25.72222222222222,0.105,83.70833333333333,3646,822.4229999999995
2023-06-21,0.0,4.291666666666667,15.222222222222221,23.22222222222222,0.187,80.41666666666667,7317,822.2359999999995
2023-06-22,0.0,3.1666666666666665,13.111111111111112,21.222222222222225,0.098,84.58333333333333,3839,822.1379999999996
2023-06-23,0.0,3.0416666666666665,12.777777777777779,25.72222222222222,0.179,74.375,6524,821.9589999999996
2023-06-24,0.0,3.2083333333333335,12.277777777777779,23.333333333333336,0.185,79.04166666666667,7140,821.7739999999997
2023-06-25,0.0,4.041666666666667,13.88888888888889,30.888888888888886,0.233,65.91666666666667,7403,821.5409999999997
2023-06-26,0.0,7.541666666666667,14.722222222222223,21.05555555555556,0.199,72.08333333333333,6893,821.3419999999998
2023-06-27,0.0,4.916666666666667,13.611111111111112,21.222222222222225,0.17,73.58333333333333,5878,821.1719999999998
2023-06-28,0.0,4.333333333333333,16.722222222222225,22.38888888888889,0.095,79.58333333333333,2921,821.0769999999998
2023-06-29,0.0,4.791666666666667,11.61111111111111,20.111111111111114,0.066,83.0,2073,821.0109999999997
2023-06-30,1.2,6.75,10.333333333333334,21.72222222222222,0.168,73.25,5431,822.0429999999998
2023-07-01,4.8,8.25,15.722222222222221,19.66666666666667,0.091,84.75,2785,826.7519999999997
2023-07-02,0.0,7.458333333333333,14.27777777777778,20.72222222222222,0.20400000000000001,66.83333333333333,6556,826.5479999999998
2023-07-03,0.0,10.75,12.055555555555557,19.66666666666667,0.205,69.95833333333333,5848,826.3429999999997
2023-07-04,17.2,5.75,13.16666666666667,20.27777777777778,0.123,75.29166666666667,3940,843.4199999999997
2023-07-05,2.2,11.75,12.888888888888891,20.333333333333332,0.19,76.16666666666667,6303,845.4299999999997
2023-07-06,0.0,4.0,10.777777777777777,20.500000000000004,0.158,76.79166666666667,5938,845.2719999999997
2023-07-07,0.0,3.5833333333333335,11.88888888888889,29.000000000000004,0.233,60.0,7350,845.0389999999998
2023-07-08,0.0,2.7083333333333335,15.388888888888891,29.277777777777782,0.171,66.16666666666667,5698,844.8679999999997
2023-07-09,0.2,2.5,14.833333333333336,22.833333333333332,0.083,80.875,2940,844.9849999999997
2023-07-10,0.0,3.0416666666666665,13.777777777777777,24.000000000000004,0.177,73.41666666666667,6367,844.8079999999997
2023-07-11,0.4,6.791666666666667,15.277777777777779,25.222222222222225,0.177,73.75,5099,845.0309999999996
2023-07-12,1.0,9.5,14.61111111111111,21.72222222222222,0.197,74.83333333333333,6140,845.8339999999996
2023-07-13,0.0,7.458333333333333,13.944444444444446,21.888888888888893,0.158,76.58333333333333,5047,845.6759999999996
2023-07-14,0.0,4.625,12.611111111111112,25.72222222222222,0.146,68.25,4014,845.5299999999996
2023-07-15,2.4000000000000004,8.916666666666666,15.888888888888891,23.61111111111111,0.163,72.54166666666667,4356,847.7669999999996
2023-07-16,1.0,10.333333333333334,14.833333333333336,21.555555555555554,0.193,70.875,5516,848.5739999999996
2023-07-17,0.8,7.958333333333333,12.333333333333336,21.444444444444443,0.177,72.70833333333333,5494,849.1969999999997
2023-07-18,0.0,3.0416666666666665,10.666666666666668,22.055555555555557,0.166,76.45833333333333,6449,849.0309999999996
2023-07-19,0.0,6.083333333333333,13.88888888888889,21.05555555555556,0.134,76.20833333333333,4167,848.8969999999996
2023-07-20,0.0,1.375,12.055555555555557,20.222222222222225,0.091,78.375,3293,848.8059999999996
2023-07-21,1.0,5.875,11.555555555555555,19.833333333333336,0.172,75.91666666666667,6196,849.6339999999996
2023-07-22,2.6,6.083333333333333,12.555555555555557,20.444444444444443,0.109,80.58333333333333,3426,852.1249999999995
2023-07-23,2.4000000000000004,10.125,15.166666666666666,22.77777777777778,0.15,79.70833333333333,3974,854.3749999999995
2023-07-24,0.4,6.958333333333333,15.222222222222221,20.0,0.14,79.91666666666667,4491,854.6349999999995
2023-07-25,0.4,5.208333333333333,14.000000000000002,19.000000000000004,0.162,68.83333333333333,5667,854.8729999999996
2023-07-26,3.4000000000000004,5.333333333333333,11.77777777777778,20.666666666666668,0.184,70.70833333333333,6322,858.0889999999996
2023-07-27,13.6,10.708333333333334,14.61111111111111,18.55555555555556,0.063,90.0,1659,871.6259999999996
2023-07-28,0.0,6.791666666666667,15.777777777777779,22.11111111111111,0.099,83.16666666666667,2787,871.5269999999996
2023-07-29,1.4,8.416666666666666,14.500000000000002,22.277777777777775,0.154,78.33333333333333,4376,872.7729999999996
2023-07-30,11.6,10.708333333333334,14.444444444444445,21.05555555555556,0.125,82.33333333333333,3459,884.2479999999996
2023-07-31,10.6,9.208333333333334,15.166666666666666,18.388888888888886,0.045,89.95833333333333,1121,894.8029999999995
2023-08-01,0.0,10.291666666666666,14.888888888888888,20.222222222222225,0.157,79.625,4775,894.6459999999995
2023-08-02,16.6,11.708333333333334,15.611111111111112,20.388888888888893,0.134,85.0,3833,911.1119999999995
2023-08-03,7.6000000000000005,9.208333333333334,14.38888888888889,18.5,0.123,81.79166666666667,4212,918.5889999999995
2023-08-04,0.0,4.833333333333333,13.611111111111112,19.000000000000004,0.139,81.625,5142,918.4499999999995
2023-08-05,15.4,6.041666666666667,13.222222222222221,15.888888888888891,0.044,89.25,1543,933.8059999999995
2023-08-06,3.8,15.458333333333334,14.11111111111111,17.555555555555557,0.138,75.79166666666667,3244,937.4679999999995
2023-08-07,0.0,9.208333333333334,13.222222222222221,19.66666666666667,0.183,73.33333333333333,6376,937.2849999999995
2023-08-08,2.6,7.875,12.277777777777779,18.444444444444446,0.095,84.70833333333333,2817,939.7899999999995
2023-08-09,1.0,5.25,13.666666666666668,21.0,0.167,75.375,6329,940.6229999999995
2023-08-10,0.0,2.3333333333333335,11.61111111111111,26.0,0.178,66.58333333333333,6238,940.4449999999995
2023-08-11,0.0,3.4166666666666665,15.333333333333334,23.5,0.10200000000000001,79.79166666666667,3201,940.3429999999995
2023-08-12,7.6000000000000005,7.291666666666667,15.833333333333334,22.333333333333336,0.158,80.125,5309,947.7849999999995
2023-08-13,0.0,5.5,14.222222222222223,21.166666666666664,0.108,80.79166666666667,3367,947.6769999999996
2023-08-14,0.0,4.208333333333333,13.16666666666667,25.833333333333336,0.153,76.45833333333333,5029,947.5239999999995
2023-08-15,2.0,4.791666666666667,13.722222222222225,21.38888888888889,0.155,80.0,5450,949.3689999999996
2023-08-16,0.0,3.125,10.722222222222221,21.77777777777778,0.15,82.54166666666667,5637,949.2189999999996
2023-08-17,0.0,6.25,14.833333333333336,21.500000000000004,0.132,81.54166666666667,4656,949.0869999999996
2023-08-18,0.0,4.166666666666667,15.444444444444443,24.777777777777775,0.098,85.16666666666667,3422,948.9889999999997
2023-08-19,0.0,6.75,16.27777777777778,24.22222222222222,0.155,78.83333333333333,4719,948.8339999999997
2023-08-20,0.0,2.9583333333333335,14.555555555555557,23.277777777777782,0.157,77.20833333333333,5628,948.6769999999997
2023-08-21,0.0,3.0833333333333335,12.944444444444443,21.05555555555556,0.141,83.66666666666667,5605,948.5359999999997
2023-08-22,0.0,3.875,13.16666666666667,22.277777777777775,0.123,82.0,4443,948.4129999999997
2023-08-23,0.0,3.4166666666666665,12.611111111111112,23.666666666666664,0.151,79.79166666666667,5631,948.2619999999997
2023-08-24,10.2,4.125,15.833333333333334,23.88888888888889,0.072,85.75,2319,958.3899999999998
2023-08-25,0.0,4.708333333333333,13.444444444444446,19.66666666666667,0.092,86.33333333333333,3365,958.2979999999998
2023-08-26,4.0,6.583333333333333,12.11111111111111,19.333333333333332,0.118,83.08333333333333,3939,962.1799999999997
2023-08-27,0.2,7.291666666666667,12.333333333333336,19.166666666666668,0.133,82.33333333333333,4736,962.2469999999997
2023-08-28,0.0,3.625,14.055555555555555,18.55555555555556,0.11599999999999999,77.375,4151,962.1309999999997
2023-08-29,0.0,4.25,11.166666666666668,18.833333333333336,0.121,77.0,4258,962.0099999999998
2023-08-30,22.2,7.708333333333333,12.222222222222223,18.277777777777782,0.14,80.04166666666667,4827,984.0699999999997
2023-08-31,3.8,4.25,11.055555555555555,18.444444444444446,0.066,85.83333333333333,2423,987.8039999999997
2023-09-01,17.4,3.0833333333333335,14.555555555555557,21.27777777777778,0.049,89.75,1852,1005.1549999999997
2023-09-02,0.0,2.7083333333333335,13.666666666666668,22.11111111111111,0.091,88.16666666666667,3508,1005.0639999999997
2023-09-03,0.0,2.5416666666666665,14.11111111111111,24.055555555555554,0.119,84.75,4648,1004.9449999999997
2023-09-04,0.0,3.5416666666666665,13.333333333333334,25.833333333333336,0.138,76.95833333333333,4678,1004.8069999999997
2023-09-05,0.0,2.375,13.88888888888889,28.61111111111111,0.149,75.95833333333333,5070,1004.6579999999997
2023-09-06,0.0,1.5416666666666667,17.22222222222222,28.83333333333334,0.137,79.70833333333333,4786,1004.5209999999997
2023-09-07,0.0,2.1666666666666665,14.444444444444445,29.166666666666668,0.149,75.66666666666667,4967,1004.3719999999997
2023-09-08,0.0,1.6666666666666667,15.944444444444446,25.666666666666668,0.123,82.33333333333333,4590,1004.2489999999997
2023-09-09,0.0,1.0,15.055555555555557,31.611111111111114,0.132,77.04166666666667,4565,1004.1169999999997
2023-09-10,0.0,1.6666666666666667,18.666666666666664,31.944444444444446,0.139,70.66666666666667,4325,1003.9779999999997
2023-09-11,0.0,3.4166666666666665,16.333333333333332,21.444444444444443,0.092,85.41666666666667,3283,1003.8859999999997
2023-09-12,0.0,3.375,14.722222222222223,21.11111111111111,0.075,89.29166666666667,2690,1003.8109999999997
2023-09-13,0.0,6.083333333333333,11.944444444444445,19.88888888888889,0.104,80.33333333333333,3023,1003.7069999999997
2023-09-14,0.0,1.375,10.555555555555555,23.388888888888886,0.104,78.875,4064,1003.6029999999996
2023-09-15,0.0,3.0,11.055555555555555,24.777777777777775,0.131,74.875,4451,1003.4719999999996
2023-09-16,0.4,5.0,11.555555555555555,25.166666666666668,0.124,77.79166666666667,3611,1003.7479999999996
2023-09-17,0.2,3.625,17.444444444444443,22.611111111111114,0.059000000000000004,87.5,1957,1003.8889999999996
2023-09-18,2.6,10.166666666666666,15.66666666666667,21.944444444444446,0.128,78.95833333333333,3044,1006.3609999999995
2023-09-19,0.4,10.791666666666666,12.944444444444443,19.61111111111111,0.084,81.83333333333333,1803,1006.6769999999996
2023-09-20,0.2,11.291666666666666,16.444444444444446,22.77777777777778,0.12,74.375,2378,1006.7569999999996
2023-09-21,26.2,3.2916666666666665,10.999999999999998,18.444444444444446,0.019,90.375,597,1032.9379999999996
2023-09-22,19.8,5.625,10.166666666666666,14.722222222222223,0.051000000000000004,89.20833333333333,1848,1052.6869999999997
2023-09-23,0.2,6.333333333333333,9.055555555555554,16.77777777777778,0.101,82.75,3433,1052.7859999999996
2023-09-24,0.0,5.833333333333333,8.666666666666668,19.499999999999996,0.116,75.91666666666667,3795,1052.6699999999996
2023-09-25,0.0,2.7083333333333335,11.77777777777778,21.27777777777778,0.068,81.625,2317,1052.6019999999996
2023-09-26,0.0,2.75,11.555555555555555,22.944444444444443,0.08499999999999999,82.79166666666667,2958,1052.5169999999996
2023-09-27,0.0,3.7916666666666665,13.111111111111112,22.38888888888889,0.073,83.54166666666667,2325,1052.4439999999995
2023-09-28,0.0,5.458333333333333,14.38888888888889,19.055555555555554,0.078,79.83333333333333,2173,1052.3659999999995
2023-09-29,0.8,6.5,11.722222222222223,18.388888888888886,0.068,82.375,1713,1053.0979999999995
2023-09-30,0.0,2.9583333333333335,10.055555555555557,19.61111111111111,0.08499999999999999,80.58333333333333,3276,1053.0129999999995
2023-10-01,0.0,3.625,12.000000000000002,24.055555555555554,0.102,81.25,3554,1052.9109999999994
2023-10-02,0.0,2.5,13.444444444444446,25.500000000000004,0.084,81.79166666666667,3005,1052.8269999999993
2023-10-03,0.4,10.958333333333334,13.666666666666668,20.333333333333332,0.103,76.83333333333333,2426,1053.1239999999993
2023-10-04,0.0,6.625,10.166666666666666,17.444444444444443,0.074,80.04166666666667,2044,1053.0499999999993
2023-10-05,0.0,4.791666666666667,12.11111111111111,18.444444444444446,0.072,80.95833333333333,2116,1052.9779999999994
2023-10-06,0.0,6.458333333333333,11.833333333333332,20.333333333333332,0.09,81.41666666666667,2532,1052.8879999999995
2023-10-07,0.0,7.375,14.500000000000002,22.888888888888893,0.118,76.04166666666667,3008,1052.7699999999995
2023-10-08,0.0,2.5,12.388888888888888,23.055555555555557,0.082,80.45833333333333,2765,1052.6879999999994
2023-10-09,0.0,3.25,12.000000000000002,19.388888888888893,0.057,84.16666666666667,1854,1052.6309999999994
2023-10-10,0.0,5.833333333333333,11.500000000000002,25.222222222222225,0.09999999999999999,78.625,2716,1052.5309999999995
2023-10-11,0.0,6.75,13.777777777777777,21.222222222222225,0.06,83.58333333333333,1442,1052.4709999999995
2023-10-12,7.6000000000000005,6.958333333333333,15.444444444444443,19.444444444444446,0.039,89.75,794,1060.0319999999995
2023-10-13,22.2,10.458333333333334,13.222222222222221,21.888888888888893,0.061,84.625,906,1082.1709999999994
2023-10-14,1.0,10.0,10.222222222222221,13.222222222222221,0.092,68.91666666666667,1653,1083.0789999999993
2023-10-15,1.2,8.916666666666666,6.333333333333333,11.500000000000002,0.098,71.5,2626,1084.1809999999994
2023-10-16,0.0,3.2083333333333335,3.4999999999999987,13.277777777777777,0.056999999999999995,80.83333333333333,2176,1084.1239999999993
2023-10-17,0.0,10.0,7.944444444444443,13.88888888888889,0.096,74.375,2704,1084.0279999999993
2023-10-18,9.6,9.708333333333334,7.666666666666665,17.055555555555557,0.062,81.5,1577,1093.5659999999993
2023-10-19,0.2,7.25,14.555555555555557,19.055555555555554,0.055,85.95833333333333,1422,1093.7109999999993
2023-10-20,23.4,6.166666666666667,12.444444444444445,15.388888888888891,0.023,91.5,477,1117.0879999999993
2023-10-21,10.2,11.416666666666666,11.944444444444445,13.444444444444446,0.044,87.875,838,1127.2439999999992
2023-10-22,0.8,5.125,8.61111111111111,15.222222222222221,0.053,85.75,1616,1127.9909999999993
2023-10-23,7.4,4.291666666666667,5.833333333333334,13.222222222222221,0.031,90.70833333333333,1099,1135.3599999999992
2023-10-24,3.4,6.708333333333333,8.944444444444446,14.833333333333336,0.04,88.25,1279,1138.7199999999991
2023-10-25,0.4,4.166666666666667,9.500000000000002,13.88888888888889,0.034,87.66666666666667,1338,1139.085999999999
2023-10-26,2.4,4.625,9.055555555555554,14.888888888888888,0.027,90.91666666666667,1111,1141.4589999999992
2023-10-27,1.0,5.083333333333333,9.333333333333332,14.38888888888889,0.034,89.125,1098,1142.424999999999
2023-10-28,3.4000000000000004,10.458333333333334,9.666666666666666,14.555555555555557,0.063,86.29166666666667,1755,1145.761999999999
2023-10-29,8.8,10.91304347826087,9.38888888888889,14.666666666666666,0.057,84.65217391304348,1278,1154.504999999999
2023-10-30,0.6000000000000001,5.416666666666667,8.88888888888889,12.222222222222223,0.024,89.875,627,1155.080999999999
2023-10-31,4.6,6.458333333333333,8.499999999999998,14.11111111111111,0.035,90.75,1176,1159.645999999999
2023-11-01,2.8,10.333333333333334,8.88888888888889,13.833333333333334,0.046,86.95833333333333,1062,1162.399999999999
2023-11-02,25.4,19.958333333333332,8.666666666666668,12.055555555555557,0.053,85.66666666666667,375,1187.746999999999
2023-11-03,6.2,12.833333333333334,8.111111111111112,11.722222222222223,0.059000000000000004,83.29166666666667,1317,1193.887999999999
2023-11-04,11.0,9.75,7.555555555555556,10.944444444444446,0.026000000000000002,89.29166666666667,426,1204.861999999999
2023-11-05,4.8,11.666666666666666,9.222222222222223,12.666666666666666,0.057,84.33333333333333,942,1209.6049999999989
2023-11-06,9.6,9.833333333333334,8.499999999999998,11.666666666666668,0.043000000000000003,88.0,1138,1219.161999999999
2023-11-07,6.3999999999999995,8.958333333333334,7.055555555555557,11.444444444444446,0.052000000000000005,87.33333333333333,1689,1225.5099999999989
2023-11-08,11.8,11.416666666666666,7.722222222222221,11.333333333333334,0.033,89.54166666666667,484,1237.276999999999
2023-11-09,14.0,8.833333333333334,6.7777777777777795,10.444444444444443,0.024,88.66666666666667,552,1251.252999999999
2023-11-10,14.8,10.666666666666666,6.611111111111111,9.944444444444445,0.039,86.5,684,1266.013999999999
2023-11-11,0.0,8.5,4.61111111111111,10.555555555555555,0.058,80.45833333333333,1387,1265.955999999999
2023-11-12,2.1999999999999997,3.375,3.3333333333333335,8.499999999999998,0.014,91.04166666666667,651,1268.141999999999
2023-11-13,12.6,12.625,8.111111111111112,15.611111111111112,0.047,85.16666666666667,581,1280.694999999999
2023-11-14,29.6,12.916666666666666,10.055555555555557,13.444444444444446,0.042,84.04166666666667,212,1310.252999999999
